referrer,views_total,views_unique
linkedin.com,121,80
com.linkedin.android,96,68
Google,93,38
statics.teams.cdn.office.net,34,9
github.com,29,12
knowledgehub.pega.com,20,4
Bing,10,2
wwiwiki.ww-intern.de,7,2
lnkd.in,2,2
issues.ww-intern.de,2,2
