url_path,views_total,views_unique
/marcin-l/PegaDevTools,33,13
/marcin-l/PegaDevTools/wiki/Configuration,28,6
/marcin-l/PegaDevTools/commit/4a5e495a50921b5bc3112ebc73964e272f7f4c7e,24,4
/marcin-l/PegaDevTools/commit/cf0e16cf6ae4774f34286f70d5f85ba9a0dc0568,24,3
/marcin-l/PegaDevTools/issues,23,5
/marcin-l/PegaDevTools/commit/263c9c053326bd324db42014bdfd1ac884c250bb,23,3
/marcin-l/PegaDevTools/commit/de16c2894c4abebba94f908b9f6b1ff4d40d4bac,23,3
/marcin-l/PegaDevTools/releases/tag/1.0,22,4
/marcin-l/PegaDevTools/commit/9ab1172c5417d5723ac8737e27e937a33cfeab17,22,3
/marcin-l/PegaDevTools/wiki,21,4
