url_path,views_total,views_unique
/marcin-l/PegaDevTools,28,12
/marcin-l/PegaDevTools/issues,18,5
/marcin-l/PegaDevTools/releases/tag/1.0,17,5
/marcin-l/PegaDevTools/wiki,14,2
/marcin-l/PegaDevTools/wiki/Configuration,13,3
/marcin-l/PegaDevTools/blob/master/icon.png,8,2
/marcin-l/PegaDevTools/blob/master/manifest.json,8,2
/marcin-l/PegaDevTools/commit/de16c2894c4abebba94f908b9f6b1ff4d40d4bac,8,2
/marcin-l/PegaDevTools/activity,7,2
/marcin-l/PegaDevTools/blob/master/PegaDevTools.code-workspace,7,2
