referrer,views_total,views_unique
Google,100,39
linkedin.com,97,54
com.linkedin.android,47,32
statics.teams.cdn.office.net,41,10
github.com,27,13
knowledgehub.pega.com,22,5
wwiwiki.ww-intern.de,7,2
Bing,2,2
issues.ww-intern.de,2,2
lnkd.in,1,1
