url_path,views_total,views_unique
/marcin-l/PegaDevTools,29,13
/marcin-l/PegaDevTools/releases/tag/1.0,18,5
/marcin-l/PegaDevTools/issues,17,5
/marcin-l/PegaDevTools/wiki/Configuration,14,3
/marcin-l/PegaDevTools/wiki,12,2
/marcin-l/PegaDevTools/activity,8,2
/marcin-l/PegaDevTools/blob/master/manifest.json,8,2
/marcin-l/PegaDevTools/commit/938a7e0cf7af211dd13554f9d3b3552171671707,8,2
/marcin-l/PegaDevTools/blob/master/PegaDevTools.code-workspace,7,2
/marcin-l/PegaDevTools/blob/master/background.js,7,2
