referrer,views_total,views_unique
Google,66,19
linkedin.com,45,23
com.linkedin.android,28,8
statics.teams.cdn.office.net,19,4
github.com,16,10
knowledgehub.pega.com,4,3
Bing,3,3
confluence.cdiscount.com,2,1
