url_path,views_total,views_unique
/marcin-l/PegaDevTools,20,9
/marcin-l/PegaDevTools/wiki/Configuration,14,6
/marcin-l/PegaDevTools/wiki,14,5
/marcin-l/PegaDevTools/releases/tag/1.0,13,6
/marcin-l/PegaDevTools/commit/64c1cbe56e4c2628590a48aab353c328c0108cb6,11,3
/marcin-l/PegaDevTools/issues,10,4
/marcin-l/PegaDevTools/commit/3b6f9f7f9533a4d8dd4240e5de97c4a7f9e5e70d,9,3
/marcin-l/PegaDevTools/commit/977cba9feda88452e8342c53634709d7794c0b5a,9,3
/marcin-l/PegaDevTools/commit/071e52aab0bd15d5de75b576feaa4cd835cc16ab,8,3
/marcin-l/PegaDevTools/commit/38ec09b91709d759d645237b2d526aef71061fdb,8,3
