url_path,views_total,views_unique
/marcin-l/PegaDevTools,21,7
/marcin-l/PegaDevTools/wiki,14,6
/marcin-l/PegaDevTools/releases/tag/1.0,12,5
/marcin-l/PegaDevTools/wiki/Configuration,12,5
/marcin-l/PegaDevTools/issues,11,4
/marcin-l/PegaDevTools/commit/64c1cbe56e4c2628590a48aab353c328c0108cb6,11,3
/marcin-l/PegaDevTools/commit/977cba9feda88452e8342c53634709d7794c0b5a,10,3
/marcin-l/PegaDevTools/commit/9ab1172c5417d5723ac8737e27e937a33cfeab17,9,3
/marcin-l/PegaDevTools/commit/fe083e8cc0de3bac5283636e4005ee490f450668,9,3
/marcin-l/PegaDevTools/commit/071e52aab0bd15d5de75b576feaa4cd835cc16ab,8,3
