url_path,views_total,views_unique
/marcin-l/PegaDevTools,25,16
/marcin-l/PegaDevTools/wiki,8,5
/marcin-l/PegaDevTools/tree/master,6,3
/marcin-l/PegaDevTools/wiki/Developer-Studio,4,2
/marcin-l/PegaDevTools/blob/github-repo-stats/marcin-l/PegaDevTools/latest-report/report.pdf,4,1
/marcin-l/PegaDevTools/graphs/traffic,4,1
/marcin-l/PegaDevTools/pulse,4,1
/marcin-l/PegaDevTools/tree/github-repo-stats/marcin-l/PegaDevTools,4,1
/marcin-l/PegaDevTools/tree/github-repo-stats/marcin-l/PegaDevTools/latest-report,4,1
/marcin-l/PegaDevTools/pulls,2,2
