url_path,views_total,views_unique
/marcin-l/PegaDevTools,43,22
/marcin-l/PegaDevTools/wiki/Configuration,22,6
/marcin-l/PegaDevTools/wiki,20,8
/marcin-l/PegaDevTools/releases/tag/1.0,18,7
/marcin-l/PegaDevTools/commit/3b6f9f7f9533a4d8dd4240e5de97c4a7f9e5e70d,16,3
/marcin-l/PegaDevTools/commit/bc2ef349f00981558e08d4c4ce4c1c1024ae4c23,16,3
/marcin-l/PegaDevTools/commit/071e52aab0bd15d5de75b576feaa4cd835cc16ab,15,3
/marcin-l/PegaDevTools/commit/399b65303001e8cd0064b6e65ebb89ef28848873,15,3
/marcin-l/PegaDevTools/commit/977cba9feda88452e8342c53634709d7794c0b5a,15,3
/marcin-l/PegaDevTools/commit/0c0ff71b5c40c36314cf9acc4be28085d4c07198,14,3
