url_path,views_total,views_unique
/marcin-l/PegaDevTools,39,17
/marcin-l/PegaDevTools/wiki,21,6
/marcin-l/PegaDevTools/releases/tag/1.0,20,4
/marcin-l/PegaDevTools/wiki/Configuration,17,3
/marcin-l/PegaDevTools/issues,15,2
/marcin-l/PegaDevTools/commit/071e52aab0bd15d5de75b576feaa4cd835cc16ab,14,2
/marcin-l/PegaDevTools/commit/263c9c053326bd324db42014bdfd1ac884c250bb,14,2
/marcin-l/PegaDevTools/commit/399b65303001e8cd0064b6e65ebb89ef28848873,14,2
/marcin-l/PegaDevTools/commit/3b6f9f7f9533a4d8dd4240e5de97c4a7f9e5e70d,14,2
/marcin-l/PegaDevTools/commit/4a5e495a50921b5bc3112ebc73964e272f7f4c7e,14,2
