url_path,views_total,views_unique
/marcin-l/PegaDevTools,12,9
/marcin-l/PegaDevTools/graphs/traffic,2,1
/marcin-l/PegaDevTools/pulse,2,1
/marcin-l/PegaDevTools/blob/github-repo-stats/marcin-l/PegaDevTools/latest-report/report.pdf,1,1
/marcin-l/PegaDevTools/tree/github-repo-stats,1,1
/marcin-l/PegaDevTools/tree/github-repo-stats/marcin-l/PegaDevTools,1,1
/marcin-l/PegaDevTools/tree/github-repo-stats/marcin-l/PegaDevTools/latest-report,1,1
/marcin-l/PegaDevTools/wiki,1,1
/marcin-l/PegaDevTools/wiki/Configuration,1,1
/marcin-l/PegaDevTools/wiki/Developer-Studio,1,1
