referrer,views_total,views_unique
linkedin.com,506,312
com.linkedin.android,325,224
Google,119,58
github.com,52,15
lnkd.in,14,12
statics.teams.cdn.office.net,6,3
knowledgehub.pega.com,3,1
keep.google.com,2,2
l.facebook.com,2,1
DuckDuckGo,1,1
