referrer,views_total,views_unique
linkedin.com,61,29
Google,59,25
com.linkedin.android,30,15
statics.teams.cdn.office.net,23,6
github.com,21,12
knowledgehub.pega.com,6,3
Bing,3,3
confluence.cdiscount.com,2,1
issues.ww-intern.de,1,1
DuckDuckGo,1,1
