referrer,views_total,views_unique
Google,93,34
linkedin.com,86,49
com.linkedin.android,44,29
statics.teams.cdn.office.net,43,9
github.com,27,13
knowledgehub.pega.com,22,5
wwiwiki.ww-intern.de,7,2
Bing,2,2
issues.ww-intern.de,2,2
lnkd.in,1,1
