url_path,views_total,views_unique
/marcin-l/PegaDevTools,48,33
/marcin-l/PegaDevTools/tree/github-repo-stats/marcin-l/PegaDevTools,8,1
/marcin-l/PegaDevTools/wiki/Developer-Studio,6,4
/marcin-l/PegaDevTools/wiki,6,3
/marcin-l/PegaDevTools/blob/master/manifest.json,5,2
/marcin-l/PegaDevTools/wiki/Configuration,4,4
/marcin-l/PegaDevTools/blob/github-repo-stats/marcin-l/PegaDevTools/latest-report/report.pdf,4,1
/marcin-l/PegaDevTools/tree/github-repo-stats/marcin-l/PegaDevTools/latest-report,4,1
/marcin-l/PegaDevTools/tree/master/devstudio,4,1
/marcin-l/PegaDevTools/tree/master/.github,4,1
