referrer,views_total,views_unique
Google,51,13
com.linkedin.android,28,8
Bing,24,4
linkedin.com,22,13
github.com,15,10
statics.teams.cdn.office.net,8,4
knowledgehub.pega.com,3,3
confluence.cdiscount.com,2,1
