url_path,views_total,views_unique
/marcin-l/PegaDevTools,25,14
/marcin-l/PegaDevTools/wiki,8,5
/marcin-l/PegaDevTools/wiki/Developer-Studio,6,3
/marcin-l/PegaDevTools/blob/master/clipboard/inject_clipboard.js,5,1
/marcin-l/PegaDevTools/blob/master/js/closeTabMiddleClick.js,4,2
/marcin-l/PegaDevTools/wiki/Clipboard,3,3
/marcin-l/PegaDevTools/wiki/Tracer,3,2
/marcin-l/PegaDevTools/blame/master/clipboard/inject_clipboard.js,3,1
/marcin-l/PegaDevTools/graphs/traffic,3,1
/marcin-l/PegaDevTools/pulse,3,1
