url_path,views_total,views_unique
/marcin-l/PegaDevTools,35,13
/marcin-l/PegaDevTools/wiki/Configuration,24,4
/marcin-l/PegaDevTools/issues,23,5
/marcin-l/PegaDevTools/commit/263c9c053326bd324db42014bdfd1ac884c250bb,22,3
/marcin-l/PegaDevTools/commit/cf0e16cf6ae4774f34286f70d5f85ba9a0dc0568,22,3
/marcin-l/PegaDevTools/commit/4a5e495a50921b5bc3112ebc73964e272f7f4c7e,21,3
/marcin-l/PegaDevTools/commit/9ab1172c5417d5723ac8737e27e937a33cfeab17,21,3
/marcin-l/PegaDevTools/commit/de16c2894c4abebba94f908b9f6b1ff4d40d4bac,21,3
/marcin-l/PegaDevTools/wiki,20,4
/marcin-l/PegaDevTools/commit/071e52aab0bd15d5de75b576feaa4cd835cc16ab,20,3
