url_path,views_total,views_unique
/marcin-l/PegaDevTools,25,9
/marcin-l/PegaDevTools/issues,4,2
/marcin-l/PegaDevTools/branches,4,1
/marcin-l/PegaDevTools/blob/master/manifest.json,3,2
/marcin-l/PegaDevTools/issues/25,3,2
/marcin-l/PegaDevTools/actions/workflows/github-repo-stats.yml,2,1
/marcin-l/PegaDevTools/blob/master/resources/shared.js,2,1
/marcin-l/PegaDevTools/blob/master/settings.js,2,1
/marcin-l/PegaDevTools/commit/f9ad829cafdc89e4b8bf19d01c8bfb52725d98e7,2,1
/marcin-l/PegaDevTools/graphs/traffic,2,1
