url_path,views_total,views_unique
/marcin-l/PegaDevTools,37,18
/marcin-l/PegaDevTools/releases/tag/1.0,24,10
/marcin-l/PegaDevTools/wiki,19,10
/marcin-l/PegaDevTools/wiki/Configuration,15,6
/marcin-l/PegaDevTools/issues,13,4
/marcin-l/PegaDevTools/actions,7,3
/marcin-l/PegaDevTools/blob/master/background.js,7,3
/marcin-l/PegaDevTools/blob/master/clipboard.experimental.js,7,3
/marcin-l/PegaDevTools/commit/938a7e0cf7af211dd13554f9d3b3552171671707,7,3
/marcin-l/PegaDevTools/commit/9ab1172c5417d5723ac8737e27e937a33cfeab17,7,3
