url_path,views_total,views_unique
/marcin-l/PegaDevTools,35,14
/marcin-l/PegaDevTools/releases/tag/1.0,24,8
/marcin-l/PegaDevTools/wiki/Configuration,22,5
/marcin-l/PegaDevTools/wiki,21,7
/marcin-l/PegaDevTools/commit/de16c2894c4abebba94f908b9f6b1ff4d40d4bac,17,3
/marcin-l/PegaDevTools/commit/fe083e8cc0de3bac5283636e4005ee490f450668,16,3
/marcin-l/PegaDevTools/issues,16,3
/marcin-l/PegaDevTools/commit/071e52aab0bd15d5de75b576feaa4cd835cc16ab,15,3
/marcin-l/PegaDevTools/commit/263c9c053326bd324db42014bdfd1ac884c250bb,15,2
/marcin-l/PegaDevTools/commit/bc2ef349f00981558e08d4c4ce4c1c1024ae4c23,15,2
